TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
2004,9.819,0.958504,7.648,1.816,0.9661,11.49,2.698,0.952242,9.14,8.282,1.817,9.798,2.434,9.751,0.958504,7.647,1.831,0.9661,11.364,2.698,0.952242,136.087,0.942054,141.03,137.804,0.942054,326.774,0.941598,323.103,326.271,0.941598,-9999,-9999,321.876,321.876,0.0,-9999,-9999,2.855,2.855,0.0,96.268,96.268,0.0,1119.431,842.116,0.771972,1.716,1.61,0.901753,0.19616856446289233,0.7575705828779599,283.0025599123576,0.8724385245901639,-9999,-9999,396.048,0.977857,10.299,9.661,9.941,-9999,10.176,10.129,-9999,0.721995,0.958846,0.929303,-9999,0.929303,0.929303,-9999,19.802,22.809,20.434,19.787,0.959016,0.959016,0.941371,0.323657,-3.04424,0.959016,50.7484,-9999,-9999,-9999,6.72603,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-254.594,-249.75,0.917691,0.930328,-9999,-9999,-9999,-9999,-246.556,-245.983,0.930897,0.932036,-9999,-9999,-9999,-9999,-240.641,-239.39,0.924802,0.925014,5.10071,5.37935,-266.297,-261.048,-257.048,-251.854,-245.661,-221.467,-178.019,-265.027,-257.089,-255.705,-252.363,-247.468,-217.581,-181.591,0.922074,0.922302,0.936703,0.917862,0.930954,0.911714,0.900615,0.922302,0.932889,0.938354,0.938809,0.931182,0.911487,0.900842,2.61636,2.66021,1.02055,1.18294,0.928754,0.940171,-9999,-9999,-9999,-9999,-2.66445,-2.67961,3.97119,4.02002,0.909232,0.922586,-9999,-9999,-9999,-9999,2.6666,2.67543,1.18623,1.20261,0.940171,0.940387,-9999,-9999,-9999,-9999,-2.66884,-2.67894,4.02034,4.03555,0.923688,0.92573,-9999,-9999,-9999,-9999,2.59756,2.61926,2.62641,2.65591,2.67576,2.74799,2.87827,2.60181,2.62042,2.633,2.65817,2.67137,2.77178,2.90347,0.929361,0.954623,0.940883,0.940974,0.940262,0.927016,0.914048,0.955382,0.943143,0.929057,0.939868,0.940262,0.926891,0.924746,-2.71143,-2.70589,-2.70324,-2.69327,-2.65322,-2.59989,-2.48759,-2.70677,-2.70506,-2.7033,-2.69537,-2.66119,-2.60196,-2.49242,0.916947,0.932771,0.935013,0.926799,0.908939,0.899159,0.888604,0.932771,0.929746,0.926951,0.927153,0.909134,0.898791,0.888954,1062.94,1088.65,1089.48,6.05215,1052.79,1061.96,1063.2,1070.08,1089.29,1124.5,1173.78,1083.14,1081.64,1090.05,5.50274,1053.18,1062.99,1064.46,1079.98,1094.32,1122.1,1160.08,1318.61,1334.63,1328.87,2.35759,1308.5,1315.27,1316.62,1325.5,1337.69,1344.59,1352.83,1335.73,1328.2,1330.69,2.203,1309.46,1316.23,1320.14,1330.95,1340.49,1345.21,1355.87,1099.8,1104.91,1115.43,4.19099,1082.26,1096.45,1099.8,1106.72,1123.63,1140.83,1162.01,1054.51,1091.73,1105.55,4.13391,1059.62,1072.31,1086.13,1104.67,1119.67,1127.49,1138.5,1304.5,1287.93,1299.11,3.28925,1267.47,1283.38,1287.55,1294.09,1303.18,1317.19,1338.53,1281.2,1282.02,1293.5,2.91679,1257.27,1278.12,1283.82,1293.89,1301.15,1305.62,1327.22,-9999,-9999
2005,9.527,1.0,7.298,1.881,1.0,11.295,2.851,1.0,9.032,8.144,1.877,9.744,2.618,9.527,1.0,7.298,1.881,1.0,11.295,2.851,1.0,144.619,0.999429,138.887,144.609,0.999429,325.692,1.0,321.983,325.692,1.0,-9999,-9999,320.462,320.462,0.0,-9999,-9999,3.165,3.165,0.0,96.359,96.359,0.0,1034.272,1034.272,0.0,1.636,1.562,0.995719,0.17979577833704696,0.8890410958904109,300.1474930228874,0.9973744292237443,159.68332149615114,0.9990296803652969,414.769,0.999543,9.458,9.798,9.878,-9999,10.206,10.109,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,21.475,28.497,24.535,26.604,1.0,1.0,1.0,1.0,-5.31851,1.0,49.2747,-9999,-9999,-9999,7.02408,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-152.892,-167.997,0.996975,0.997203,-9999,-9999,-9999,-9999,-169.095,-167.742,0.997089,0.997203,-9999,-9999,-9999,-9999,-154.335,-161.153,0.996685,0.997036,3.50226,3.35848,-172.016,-169.258,-168.388,-165.892,-144.566,-140.389,-112.626,-187.253,-173.115,-169.718,-167.885,-163.437,-144.277,-112.485,0.997089,0.997203,0.997203,0.997089,0.996975,0.996918,0.996461,0.997831,0.997831,0.997203,0.997546,0.99766,0.996975,0.996518,3.30485,3.24143,0.719094,0.890144,1.0,1.0,-9999,-9999,-9999,-9999,-3.17358,-3.20713,4.32518,4.40039,0.993132,0.993678,-9999,-9999,-9999,-9999,3.23748,3.25619,0.804423,0.945793,1.0,1.0,-9999,-9999,-9999,-9999,-3.20695,-3.21042,4.35943,4.40834,0.993374,0.993678,-9999,-9999,-9999,-9999,3.22605,3.2357,3.24021,3.25696,3.34274,3.35784,3.45167,3.13383,3.20872,3.23011,3.24674,3.26146,3.34469,3.43495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.2129,-3.20983,-3.20784,-3.2011,-3.15902,-3.15526,-3.10458,-3.21993,-3.21295,-3.21088,-3.20442,-3.19316,-3.15938,-3.11558,0.993678,0.993678,0.993678,0.994531,0.993132,0.993046,0.99068,0.995198,0.995198,0.99377,0.99377,0.994769,0.993132,0.992122,1335.62,1345.44,1368.45,5.71851,1321.47,1341.0,1343.38,1351.45,1392.74,1397.55,1445.27,1353.98,1352.34,1376.83,6.49898,1321.95,1339.84,1344.12,1357.9,1412.87,1429.07,1447.39,1518.82,1513.19,1529.61,3.9634,1491.72,1506.15,1510.49,1520.93,1549.99,1557.04,1571.79,1517.45,1521.43,1531.16,4.43371,1493.96,1504.21,1508.23,1521.04,1553.8,1564.47,1577.82,1232.74,1172.11,1209.73,9.06008,1133.96,1164.85,1176.12,1185.07,1237.62,1270.79,1342.34,1206.05,1241.96,1239.0,9.55717,1165.64,1182.0,1185.98,1221.55,1300.82,1306.36,1333.66,1392.25,1337.85,1382.83,4.63307,1328.88,1353.18,1368.43,1376.5,1405.55,1408.49,1433.6,1385.75,1389.48,1397.02,4.63485,1345.55,1368.9,1375.6,1393.21,1414.47,1431.32,1440.38,-9999,-9999
2006,10.062,0.98653,8.11,1.747,0.988299,11.567,2.641,0.984601,9.846,8.977,1.776,10.516,2.49,10.019,0.98653,8.083,1.75,0.988299,11.511,2.622,0.984601,138.696,0.986644,140.217,137.982,0.986644,330.282,0.98653,325.096,330.25,0.98653,-9999,-9999,324.391,324.391,0.0,-9999,-9999,3.354,3.354,0.0,96.325,96.325,0.0,1246.079,1246.079,0.0,1.633,1.726,0.935388,0.17801864704098758,0.8575913242009132,289.03570867148017,0.9807077625570776,173.31492530849732,0.9818493150684932,403.892,0.985674,10.471,10.465,10.541,-9999,9.422,10.731,-9999,0.98653,0.986473,0.986473,-9999,0.488527,0.986416,-9999,25.661,28.834,25.609,31.025,0.98653,0.98653,0.98653,0.927968,-3.8706,0.98653,61.2725,-9999,-9999,-9999,10.861,-9999,-9999,-9999,-9999,-9999,0.0,0.0,377.82,369.584,0.937043,0.94161,-9999,-9999,-9999,-9999,374.221,367.068,0.941324,0.945662,-9999,-9999,-9999,-9999,375.328,363.758,0.936621,0.940758,5.20278,5.47784,334.834,345.316,354.941,368.048,383.058,392.937,430.254,319.6,336.408,340.889,363.982,370.457,379.915,428.452,0.949829,0.949886,0.946233,0.941952,0.9371,0.941039,0.900114,0.964269,0.959874,0.949886,0.936473,0.921176,0.920491,0.902683,3.53612,3.49735,0.975402,1.06646,0.948628,0.95292,-9999,-9999,-9999,-9999,-0.748494,-0.754036,3.09136,3.07084,0.918559,0.922838,-9999,-9999,-9999,-9999,3.51498,3.47652,1.05752,1.14363,0.952829,0.953249,-9999,-9999,-9999,-9999,-0.742755,-0.742845,3.07794,3.04299,0.922253,0.932934,-9999,-9999,-9999,-9999,3.3458,3.38071,3.42008,3.49528,3.54387,3.59697,3.70592,3.28301,3.33438,3.35392,3.46521,3.51405,3.55346,3.69357,0.958984,0.958984,0.953614,0.928113,0.948628,0.952829,0.900789,0.97661,0.97661,0.97661,0.953249,0.95292,0.928113,0.90857,-0.765045,-0.760148,-0.758387,-0.748494,-0.732205,-0.729163,-0.629973,-0.814832,-0.761753,-0.758782,-0.752476,-0.741357,-0.732238,-0.62947,0.930016,0.932934,0.923271,0.918559,0.921677,0.933671,0.895807,0.94593,0.917131,0.916935,0.916826,0.935543,0.921358,0.900449,1429.42,1431.77,1414.7,4.14876,1364.92,1377.31,1396.05,1421.97,1429.42,1438.65,1454.56,1429.37,1424.11,1421.27,3.27488,1369.47,1399.39,1417.63,1426.17,1432.49,1436.5,1444.49,1074.84,1064.7,1050.94,7.29612,922.182,1042.89,1049.92,1056.75,1076.53,1078.86,1094.43,1054.76,1049.89,1045.94,7.50362,919.483,1017.32,1043.56,1054.76,1071.48,1078.5,1088.13,1288.06,1236.52,1255.17,9.12398,1126.82,1193.95,1235.03,1255.79,1288.06,1304.69,1331.98,1352.66,1320.95,1279.35,7.70149,1209.22,1227.8,1250.7,1281.02,1304.09,1333.46,1352.66,953.52,932.609,957.414,3.94731,911.641,926.99,937.067,956.228,977.967,983.012,992.97,944.38,962.043,961.578,3.65931,913.934,935.428,944.38,965.625,975.272,983.012,997.155,-9999,-9999
2007,10.278,0.987158,8.251,1.796,0.993368,11.866,2.768,0.983076,9.914,9.012,1.88,10.632,2.586,10.244,0.987158,8.242,1.806,0.993368,11.816,2.756,0.983076,141.461,0.993094,139.018,141.243,0.993094,321.137,0.994007,325.261,321.177,0.994007,-9999,-9999,324.6,324.6,0.0,-9999,-9999,3.132,3.132,0.0,96.354,96.354,0.0,1220.696,1406.035,0.603653,1.846,1.866,0.991781,0.21099379362783652,0.908162100456621,288.05167568098943,0.9870433789954339,148.81295627655746,0.9906963470319634,381.925,0.993893,10.487,10.927,11.115,-9999,11.352,4.04,-9999,0.994121,0.994007,0.994007,-9999,0.994007,0.0187215,-9999,30.464,32.054,27.373,34.242,0.924943,0.9871,0.9871,0.9871,7.9537,0.994121,68.5592,-9999,-9999,-9999,9.15937,-9999,-9999,-9999,-9999,-9999,0.0,0.0,70.124,83.3082,0.992123,0.992409,-9999,-9999,-9999,-9999,86.7269,75.9,0.992409,0.992409,-9999,-9999,-9999,-9999,71.3608,63.9794,0.991434,0.991911,2.43624,2.87682,37.6981,57.7573,63.7268,76.1745,81.591,84.5562,86.026,21.1308,42.6311,59.6834,66.2715,77.6257,79.3845,85.0411,0.986644,0.992066,0.992009,0.99258,0.992409,0.992409,0.992295,0.992694,0.992694,0.992694,0.992694,0.99258,0.992523,0.99218,3.71691,3.78578,1.04003,1.14348,0.996027,0.996027,-9999,-9999,-9999,-9999,-2.5115,-2.49997,4.42053,4.44252,0.989082,0.98959,-9999,-9999,-9999,-9999,3.80477,3.7943,1.12126,1.19852,0.996027,0.996027,-9999,-9999,-9999,-9999,-2.49786,-2.52697,4.44636,4.44268,0.98959,0.98959,-9999,-9999,-9999,-9999,3.49104,3.65408,3.67623,3.77372,3.79598,3.80425,3.82524,3.43056,3.59761,3.65986,3.71414,3.78578,3.79538,3.81881,0.987808,0.996027,0.996027,0.996027,0.996027,0.996027,0.996027,0.987808,0.996027,0.996027,0.996027,0.996027,0.996027,0.996027,-2.53334,-2.52632,-2.5235,-2.51334,-2.50192,-2.49789,-2.49467,-2.53922,-2.52894,-2.52621,-2.51579,-2.51016,-2.49997,-2.49618,0.988984,0.989082,0.990158,0.989826,0.98959,0.989414,0.986822,0.990158,0.98959,0.98959,0.989826,0.989826,0.989234,0.986822,1510.11,1493.1,1491.88,5.25552,1412.16,1452.72,1478.87,1500.52,1512.94,1518.65,1525.04,1510.88,1510.79,1500.21,4.58999,1455.69,1478.87,1480.57,1506.27,1514.27,1522.17,1553.8,1447.41,1417.2,1427.9,3.15139,1391.78,1400.35,1415.88,1430.44,1445.71,1448.29,1450.6,1417.23,1424.07,1428.85,3.15164,1391.33,1410.17,1417.23,1425.01,1443.89,1447.08,1469.93,1468.7,1298.28,1420.05,13.5308,1284.92,1302.05,1360.32,1403.54,1491.25,1510.83,1550.85,1401.94,1401.34,1399.67,13.6351,1274.68,1296.7,1327.45,1393.2,1468.7,1501.84,1538.2,1386.51,1355.99,1398.88,6.45427,1352.11,1357.75,1369.04,1384.45,1436.99,1442.23,1457.8,1375.49,1372.1,1392.75,6.37711,1343.73,1355.65,1359.02,1377.65,1410.22,1444.9,1454.68,-9999,-9999
2008,9.642,0.988957,7.618,1.759,0.989982,11.247,2.713,0.98725,9.532,8.644,1.756,10.262,2.428,9.639,0.988957,7.611,1.768,0.989982,11.25,2.717,0.98725,135.166,0.992999,135.721,135.195,0.992999,322.6,0.988957,324.727,322.202,0.988957,-9999,-9999,323.926,323.926,0.0,-9999,-9999,3.049,3.049,0.0,96.241,96.241,0.0,1130.266,1189.119,0.999943,1.714,1.577,0.953097,0.20397274192884007,0.8210951730418945,282.43265476980696,0.9923155737704918,152.84783171530444,0.9999430783242258,375.766,0.985542,9.728,10.249,10.213,-9999,10.464,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,21.947,24.838,27.213,33.854,1.0,1.0,0.655453,0.700592,16.0861,1.0,54.0987,-9999,-9999,-9999,9.257,-9999,-9999,-9999,-9999,-9999,0.0,0.0,52.7627,37.0518,0.978256,0.97837,-9999,-9999,-9999,-9999,37.9783,37.1509,0.97837,0.978882,-9999,-9999,-9999,-9999,45.0342,42.6782,0.978518,0.978969,5.22651,5.09024,-5.72581,13.5697,26.5174,37.5495,57.1106,77.7426,103.834,-4.43807,9.74533,13.9079,36.1772,67.8705,79.0222,99.2017,0.981216,0.980248,0.97911,0.978768,0.978142,0.977971,0.976719,0.981159,0.980704,0.980248,0.97911,0.978085,0.977914,0.977061,3.55329,3.50464,0.904319,1.03897,0.989526,0.989526,-9999,-9999,-9999,-9999,-2.23782,-2.27446,4.15423,4.1536,0.961463,0.9617,-9999,-9999,-9999,-9999,3.50447,3.50573,1.04297,1.09341,0.989526,0.989526,-9999,-9999,-9999,-9999,-2.27139,-2.27487,4.15394,4.16234,0.9617,0.962602,-9999,-9999,-9999,-9999,3.36042,3.4337,3.47655,3.50475,3.57043,3.64852,3.7042,3.35447,3.41518,3.4358,3.50344,3.61674,3.64891,3.70079,0.989526,0.989526,0.989526,0.989526,0.989526,0.989435,0.989435,0.989526,0.989526,0.989526,0.989526,0.989526,0.989435,0.989435,-2.35799,-2.31966,-2.30116,-2.26715,-2.23317,-2.20582,-2.1328,-2.34887,-2.32421,-2.32052,-2.27834,-2.2212,-2.19979,-2.14254,0.968394,0.967127,0.965524,0.9617,0.961226,0.960989,0.958114,0.968275,0.96652,0.967127,0.962943,0.961074,0.960903,0.958696,1412.27,1417.57,1425.3,5.17252,1374.51,1391.76,1397.94,1417.02,1455.13,1465.26,1472.74,1417.66,1424.88,1427.31,4.86704,1377.37,1395.72,1402.53,1420.65,1450.75,1462.24,1480.54,1378.05,1380.42,1382.62,1.65289,1362.56,1376.15,1378.05,1381.38,1388.34,1392.81,1397.66,1373.58,1386.9,1382.27,2.82446,1344.01,1376.0,1379.47,1383.1,1392.12,1396.42,1398.19,1279.62,1295.0,1259.21,5.526,1191.94,1208.69,1225.7,1262.79,1283.55,1291.2,1295.76,1305.51,1296.4,1268.52,6.00331,1195.36,1214.77,1255.51,1267.84,1291.66,1301.71,1312.15,1213.95,1211.56,1204.75,3.1004,1155.56,1178.13,1200.16,1208.79,1217.44,1220.79,1223.82,1219.07,1208.39,1206.33,2.83274,1162.65,1190.48,1199.08,1209.78,1218.56,1221.53,1223.94,-9999,-9999
